ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa,best_time,fast_label
gmres,ilu,1e-08,500,1,2,1,0.0001290839863941,5.857284668343338e-14,1.2516190372117701e-15,,bcsstm26,1922,1922,1922,1,True,1.0,1922,0.0005202913631633,1.0,0.0,1.0,1.0,0.0,0.1359896773696671,0.2234413441418855,1.0,1.512403544338,1.512403544338,1.0,0.1359896773696671,0.2234413441418855,5.782097672204e-06,1.512403544338,0.1359896773696671,0.2234413441418855,5.782097672204e-06,1.512403544338,5.782097672204e-06,1.512403544338,0.0,0.0,1.489117664643883,1.502371484660493,261566.58536027584,392970.1791852932,1.5791039913892746e-05,0
gmres,jacobi,1e-08,500,1,2,1,2.5166082195937634e-05,5.857284668343338e-14,1.2516190372117701e-15,,bcsstm26,1922,1922,1922,1,True,1.0,1922,0.0005202913631633,1.0,0.0,1.0,1.0,0.0,0.1359896773696671,0.2234413441418855,1.0,1.512403544338,1.512403544338,1.0,0.1359896773696671,0.2234413441418855,5.782097672204e-06,1.512403544338,0.1359896773696671,0.2234413441418855,5.782097672204e-06,1.512403544338,5.782097672204e-06,1.512403544338,0.0,0.0,1.489117664643883,1.502371484660493,261566.58536027584,392970.1791852932,1.5791039913892746e-05,0
bcgs,jacobi,1e-08,500,1,2,253,0.017293042037636,1.265024224367915e-06,0.6827907280130665,,bcsstm38,8032,8032,10485,1,True,253.0,10485,0.0001625253220186,1.3054033864541832,1.9483445538779791,0.0,20.0,0.3527141434262948,0.1495314608814507,8.180165774489492,0.8949203187250996,541.1039992005715,541.1039992005715,1.0,0.1496726530470904,8.18016351874114,0.0,541.1039576000015,0.1496726530470904,8.18016351874114,0.0,541.1039576000015,0.0,541.1039576,0.3527141434262948,0.0,523.7715017656863,539.2848318083564,2532312780.714753,1365637872033.907,0.0077674591448158,0
cg,jacobi,1e-08,500,1,2,318,0.0101292909821495,1.81109510759392e-06,0.6827907316259406,,bcsstm38,8032,8032,10485,1,True,318.0,10485,0.0001625253220186,1.3054033864541832,1.9483445538779791,0.0,20.0,0.3527141434262948,0.1495314608814507,8.180165774489492,0.8949203187250996,541.1039992005715,541.1039992005715,1.0,0.1496726530470904,8.18016351874114,0.0,541.1039576000015,0.1496726530470904,8.18016351874114,0.0,541.1039576000015,0.0,541.1039576,0.3527141434262948,0.0,523.7715017656863,539.2848318083564,2532312780.714753,1365637872033.907,0.0077674591448158,0
bcgs,ilu,1e-08,500,1,2,1,0.0001783750485628,0.0,0.0,,bibd_81_2,3240,3240,3240,1,True,1.0,3240,0.0003086419753086,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999988,1.0,1.0,1.0,2.412521280348301e-05,0
bcgs,jacobi,1e-08,500,1,2,1,3.604101948440075e-05,0.0,0.0,,bibd_81_2,3240,3240,3240,1,True,1.0,3240,0.0003086419753086,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999988,1.0,1.0,1.0,2.412521280348301e-05,0
cg,jacobi,1e-08,500,1,3,1,3.1084055081009865e-05,0.0,0.0,,bibd_81_2,3240,3240,3240,1,True,1.0,3240,0.0003086419753086,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999988,1.0,1.0,1.0,2.412521280348301e-05,0
gmres,ilu,1e-08,500,1,2,1,0.0001927909906953,2.148630082768933e-13,3.6637359812630166e-15,,bibd_81_2,3240,3240,3240,1,True,1.0,3240,0.0003086419753086,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999988,1.0,1.0,1.0,2.412521280348301e-05,0
gmres,jacobi,1e-08,500,1,2,1,4.0499959141016006e-05,2.148630082768933e-13,3.6637359812630166e-15,,bibd_81_2,3240,3240,3240,1,True,1.0,3240,0.0003086419753086,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999988,1.0,1.0,1.0,2.412521280348301e-05,0
gmres,jacobi,1e-08,500,1,2,5,0.0003389579942449,35566.13141996784,48.30018198796536,,bips98_1142,9735,9735,40983,1,True,5.0,40983,0.0004324459501916,4.209861325115562,3.055693504812912,1.0,30.0,0.0288649203903441,234.9764475771207,1300.1020858629424,0.3281972265023112,1e+20,1e+20,0.847717346216724,4.108885464817705e+16,2.026622108544503e+18,0.0256124969497313,1e+20,4.108885464817705e+16,2.026622108544503e+18,0.2287148949585952,1e+20,0.0,20353.58040215476,0.0288649203903441,1.4142135623730951,699705.9528197554,1e+20,3.9043440472151514e+21,3.9043440472151514e+41,0.0003378340043127,1
bcgs,jacobi,1e-08,500,1,2,22,0.0015536670107394,694579457281.0314,8250702198.75445,,bips98_606,7135,7135,34738,1,True,22.0,34738,0.0006823651777291,4.868675543097408,3.289957303477979,1.0,30.0,0.0329362298528381,319.0142369434826,1509.8539366641255,0.2489138051857042,1e+20,1e+20,0.9268236513328344,5.606166783461855e+16,2.367070736767579e+18,0.010823336130261,1e+20,5.606166783461856e+16,2.367070736767579e+18,0.2287148949585952,1e+20,0.0,20353.58040215476,0.0329362298528381,1.4142135623730951,577427.2266537677,1e+20,9.239295425779988e+21,9.239295425779988e+41,0.0002287500537931,0
gmres,jacobi,1e-08,500,1,2,5,0.0002635000273585,35346.23138605354,56.415039335337816,,bips98_606,7135,7135,34738,1,True,5.0,34738,0.0006823651777291,4.868675543097408,3.289957303477979,1.0,30.0,0.0329362298528381,319.0142369434826,1509.8539366641255,0.2489138051857042,1e+20,1e+20,0.9268236513328344,5.606166783461855e+16,2.367070736767579e+18,0.010823336130261,1e+20,5.606166783461856e+16,2.367070736767579e+18,0.2287148949585952,1e+20,0.0,20353.58040215476,0.0329362298528381,1.4142135623730951,577427.2266537677,1e+20,9.239295425779988e+21,9.239295425779988e+41,0.0002287500537931,0
bcgs,jacobi,1e-08,500,1,2,208,0.07147054199595,9.452104825669212e-05,0.8164828557045607,,bloweya,30004,30004,150009,1,True,208.0,150009,0.0001666322284433,4.999633382215705,57.76292893431764,2.0,10001.0,0.6666777762964938,1.3998200239968008,1.9797612752492972,0.0,10000.0,10000.0,1.0,2.7238917685155344,2.4065646638795264,1.4142135623730952e-08,99.99749996874922,2.7238917685155344,2.4065646638795264,1.4142135623730952e-08,99.99749996874922,0.0,4.2,0.6666777762964938,0.0,100.04679723530492,100.04903899676178,7070891032.960414,707435852698.5096,0.0685124169103801,1
gmres,jacobi,1e-08,500,1,2,284,0.089837959036231,9.976104290835838e-05,0.8164828920322377,,bloweya,30004,30004,150009,1,True,284.0,150009,0.0001666322284433,4.999633382215705,57.76292893431764,2.0,10001.0,0.6666777762964938,1.3998200239968008,1.9797612752492972,0.0,10000.0,10000.0,1.0,2.7238917685155344,2.4065646638795264,1.4142135623730952e-08,99.99749996874922,2.7238917685155344,2.4065646638795264,1.4142135623730952e-08,99.99749996874922,0.0,4.2,0.6666777762964938,0.0,100.04679723530492,100.04903899676178,7070891032.960414,707435852698.5096,0.0685124169103801,0
bcgs,ilu,1e-08,500,1,2,326,0.0345943749416619,0.0004647917540632,0.0005721534412704,,c-20,2921,2921,22685,1,True,326.0,22685,0.0026587387768348,7.766175967134543,12.568923956734682,2.0,158.0,0.0,6022.336412137483,303800.65812150406,0.0602533378979801,16396728.84720961,16396728.84720961,1.0,6023.951041345651,303800.6261190334,1.0001271404983758,16396727.84720964,6023.951041345651,303800.6261190334,1.0001271404983758,16396727.84720964,1e-08,16396727.84720961,0.0,0.0,16396727.847209653,16396727.847209672,16394643.424074007,268818506376587.2,0.0345943749416619,1
gmres,ilu,1e-08,500,1,2,165,0.0172251249896362,4.2583888264247565e-05,1.959184262170191e-06,,c-23,3969,3969,31079,1,True,165.0,31079,0.0019728989362698,7.830435878054925,14.971686416068032,2.0,655.0,0.0,17.832223941620665,92.0878078054639,0.1209372637944066,1214.6999299816,1214.6999299816002,1.0,25.732985064769704,91.41173675139711,1.0012384094483315,1089.2698757346973,25.732985064769704,91.41173675139711,1.0012384094483315,1089.2698757346973,1e-08,1088.831663564513,0.0,0.0,1033.9769100152994,1053.194595002497,1087.9225821299344,1145794.183280407,0.0172251249896362,1
bcgs,ilu,1e-08,500,1,2,22,0.0174199580214917,1.8815489844590988e-05,8.539706944519574e-07,,c-27,4563,4563,31375,1,True,22.0,31375,0.0015068943236983,6.875958799035722,10.672230968556178,2.0,369.0,0.0,23.817083461145085,599.265663995498,0.0523778216085908,19187.95047901458,19187.95047901458,1.0,25.366610532910684,599.2054772424041,1.0000319892785945,19186.950505073957,25.366610532910684,599.2054772424041,1.0000319892785945,19186.950505073957,1e-08,19186.95047901458,0.0,0.0,18825.135317529923,18934.591452907374,19186.336748002523,363285447.8013312,0.0145258329575881,0
gmres,ilu,1e-08,500,1,2,24,0.0145258329575881,8.923256823825785e-06,3.8605353874846676e-07,,c-27,4563,4563,31375,1,True,24.0,31375,0.0015068943236983,6.875958799035722,10.672230968556178,2.0,369.0,0.0,23.817083461145085,599.265663995498,0.0523778216085908,19187.95047901458,19187.95047901458,1.0,25.366610532910684,599.2054772424041,1.0000319892785945,19186.950505073957,25.366610532910684,599.2054772424041,1.0000319892785945,19186.950505073957,1e-08,19186.95047901458,0.0,0.0,18825.135317529923,18934.591452907374,19186.336748002523,363285447.8013312,0.0145258329575881,1
bcgs,ilu,1e-08,500,1,2,12,4.3438923340290785,2.3723741126437026e-07,7.897496163015595e-07,,c-30,5321,5321,65693,1,True,12.0,65693,0.0023202382252051,12.345987596316482,74.62895001152326,2.0,2110.0,0.0,1764.3630819858893,90754.23908383728,0.4698364968990791,4681991.993432323,4681991.993432323,1.0,1767.5202232592324,90754.17807234044,1.000179216248616,4681990.993432431,1767.5202232592324,90754.17807234044,1.000179216248616,4681990.993432431,1e-08,4681990.993432323,0.0,0.0,4681990.993432532,4681990.993432538,4681152.0549219465,21917111760032.77,4.142877583974041,1
gmres,ilu,1e-08,500,1,2,12,4.142877583974041,3.3736156822477385e-08,9.681643855675333e-09,,c-30,5321,5321,65693,1,True,12.0,65693,0.0023202382252051,12.345987596316482,74.62895001152326,2.0,2110.0,0.0,1764.3630819858893,90754.23908383728,0.4698364968990791,4681991.993432323,4681991.993432323,1.0,1767.5202232592324,90754.17807234044,1.000179216248616,4681990.993432431,1767.5202232592324,90754.17807234044,1.000179216248616,4681990.993432431,1e-08,4681990.993432323,0.0,0.0,4681990.993432532,4681990.993432538,4681152.0549219465,21917111760032.77,4.142877583974041,1
bcgs,ilu,1e-08,500,1,2,205,0.1872994590084999,1.714132011268451e-05,1.467568218057898e-06,,c-31,5339,5339,78571,1,True,205.0,78571,0.0027564012543658,14.716426297059376,29.92719726365996,2.0,458.0,0.0,27.684876198230775,863.5746165728088,0.2427420865330586,54941.00344651602,54941.00344651602,1.0,29.730869973200825,863.514629845071,1.000145375051512,54940.003455616854,29.730869973200825,863.514629845071,1.000145375051512,54940.003455616854,1e-08,54940.00344651602,0.0,0.0,54940.00346470073,54940.003464717694,54932.01771071249,3017965243.350478,0.1872994590084999,1
gmres,ilu,1e-08,500,1,2,418,0.2053534579463303,2.1950716109046636e-05,6.616385526845419e-06,,c-31,5339,5339,78571,1,True,418.0,78571,0.0027564012543658,14.716426297059376,29.92719726365996,2.0,458.0,0.0,27.684876198230775,863.5746165728088,0.2427420865330586,54941.00344651602,54941.00344651602,1.0,29.730869973200825,863.514629845071,1.000145375051512,54940.003455616854,29.730869973200825,863.514629845071,1.000145375051512,54940.003455616854,1e-08,54940.00344651602,0.0,0.0,54940.00346470073,54940.003464717694,54932.01771071249,3017965243.350478,0.1872994590084999,1
bcgs,ilu,1e-08,500,1,2,21,0.5432532499544322,1.3439476504189736e-05,1.091429946103843e-05,,c-32,5975,5975,54471,1,True,21.0,54471,0.0015257716076399,9.116485355648535,64.32080544234405,2.0,1986.0,0.0,93.28817799167282,733.883539155215,0.1117991631799163,7004.436117283922,7004.436117283922,1.0,95.8849254775194,733.6733744267797,1.0000033003182434,7003.436188677448,95.8849254775194,733.6733744267797,1.0000033003182434,7003.436188677448,1e-08,7003.436117283922,0.0,0.0,7003.436260070963,7003.436260070972,7003.41307518551,49047957.07500935,0.5323728749062866,1
gmres,ilu,1e-08,500,1,2,27,0.5323728749062866,1.9112102267448117e-05,9.655291357665892e-06,,c-32,5975,5975,54471,1,True,27.0,54471,0.0015257716076399,9.116485355648535,64.32080544234405,2.0,1986.0,0.0,93.28817799167282,733.883539155215,0.1117991631799163,7004.436117283922,7004.436117283922,1.0,95.8849254775194,733.6733744267797,1.0000033003182434,7003.436188677448,95.8849254775194,733.6733744267797,1.0000033003182434,7003.436188677448,1e-08,7003.436117283922,0.0,0.0,7003.436260070963,7003.436260070972,7003.41307518551,49047957.07500935,0.5323728749062866,1
bcgs,ilu,1e-08,500,1,2,467,0.1145987919298932,4.3624804312261095e-05,1.3691599457001102,,c-33,6317,6317,56123,1,True,467.0,56123,0.0014064332461443,8.88443881589362,34.67541808449368,2.0,986.0,0.0,52.56722479389574,2621.7173956111124,0.1247427576381193,205056.98875072435,205056.98875072415,1.0,55.29341029531528,2621.669134830283,1.001525058485116,204540.82239547197,55.29341029531528,2621.669134830283,1.001525058485116,204540.82239547197,1e-08,204540.814796231,0.0,0.0,204540.8299947176,204540.82999471755,204229.36067606317,41773242941.97249,0.1145987919298932,1
bcgs,ilu,1e-08,500,1,2,7,0.0169837090652436,1.71189384379609e-06,3.604606164115194e-07,,c-40,9941,9941,81501,1,True,7.0,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843,0.0167595419334247,1
gmres,ilu,1e-08,500,1,2,11,0.0167595419334247,2.4872723234894517e-07,3.957132440495582e-07,,c-40,9941,9941,81501,1,True,11.0,81501,0.0008247129040111,8.198470978774772,44.15546400144456,2.0,1619.0,0.0,4.9072409301460755,53.38059127221231,0.0595513529825973,3627.2300136776503,3627.230013677663,1.0,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,9.047043096000206,53.622714064712554,1.0023074268434145,1466.8274960878853,1e-08,1463.722636558632,0.0,0.0,1429.8312918509332,1464.5314837513752,1463.4506906801964,2143269.611418843,0.0167595419334247,1
bcgs,ilu,1e-08,500,1,2,3,521.3647301249439,8.448873640324392e-08,3.6395641702826256e-11,,cage15,5154859,5154859,99199551,1,True,3.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243,1.004098708042875,0
bcgs,jacobi,1e-08,500,1,2,8,1.0956976669840517,1.4309066967341274e-05,1.2811740955389724e-08,,cage15,5154859,5154859,99199551,1,True,8.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243,1.004098708042875,1
cg,jacobi,1e-08,500,1,2,15,1.004098708042875,1.223348410916389e-05,7.266365024046075e-09,,cage15,5154859,5154859,99199551,1,True,15.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243,1.004098708042875,1
gmres,ilu,1e-08,500,1,2,5,458.09383858402725,1.40839229494196e-06,6.215773822259077e-10,,cage15,5154859,5154859,99199551,1,True,5.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243,1.004098708042875,0
gmres,jacobi,1e-08,500,1,2,14,1.1721472500357777,2.846366517091404e-05,1.6839726589244544e-08,,cage15,5154859,5154859,99199551,1,True,14.0,99199551,3.733155886314723e-06,19.24389221897243,5.73671936869018,3.0,47.0,0.0,0.6849099590403773,0.0925111756734844,0.9928378254380964,1.0000000110000002,1.393281688,1.0,0.6899404724819833,0.0919084585868326,0.1714782571862219,0.9428323966300568,0.6901811125168883,0.09008358481666,0.2605538647682043,0.941041907654442,0.16555924,0.93997787,0.0,0.0787095497684981,,0.9895219857873372,5.49826206599569,5.440651197923243,1.004098708042875,0
bcgs,ilu,1e-08,500,1,2,3,0.0047907090047374,1.1861906166450635e-09,3.7033718390023266e-11,,cage8,1015,1015,11003,1,True,3.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972,0.000150250038132,0
bcgs,jacobi,1e-08,500,1,2,9,0.0001546250423416,1.5448176895810107e-08,6.50357547788881e-10,,cage8,1015,1015,11003,1,True,9.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972,0.000150250038132,1
cg,jacobi,1e-08,500,1,2,16,0.0012028329074382,2.439402485180921e-07,1.1116073175006076e-08,,cage8,1015,1015,11003,1,True,16.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972,0.000150250038132,0
gmres,ilu,1e-08,500,1,2,5,0.0051590841030701,2.669796352896099e-08,8.42122090018115e-10,,cage8,1015,1015,11003,1,True,5.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972,0.000150250038132,0
gmres,jacobi,1e-08,500,1,2,14,0.0030987090431153,2.482546418352462e-07,1.0080002039816794e-08,,cage8,1015,1015,11003,1,True,14.0,11003,0.0106801912203644,10.840394088669951,3.1647915039403993,5.0,18.0,0.0,0.6433497536945813,0.1244805713227156,0.955665024630542,1.0000000000000009,1.333333333333333,1.0,0.655914664140374,0.1228430253146763,0.1865240100189773,0.8980408827371144,0.6572374243481711,0.1155570142355018,0.2708598590791163,0.8894384786482581,0.166666666666667,0.887458499328119,0.0,0.1282763672120956,0.9774414486833556,1.004584494016755,4.8146127817311335,4.836685345221972,0.000150250038132,0
bcgs,ilu,1e-08,500,1,2,3,0.0090049169957637,3.263272737410212e-09,5.3797803447818054e-11,,cage9,3534,3534,41594,1,True,3.0,41594,0.0033304091965862,11.76966610073571,3.751872130533055,3.0,23.0,0.0,0.6521411054518015,0.1191614776458441,0.9425580079230332,1.0000000000000009,1.4258644434490662,1.0,0.6633329576294529,0.1173873828799383,0.1746214550921736,0.9082196077060096,0.6643675366221616,0.1113830625339406,0.3143332685747174,0.9030466518564756,0.164820963062501,0.899963110513884,0.0,0.1270326552985614,0.9730597855235626,1.0026097718729736,5.201076850645917,5.214650474719907,0.0004837079904973,0
